|id|Название|Регион:|Населённый пункт:|Форма собственности:|Адрес:|Лицензия: №|specialization
785|698|Тульский филиал федерального государственного бюджетного образовательного учреждения высшего образования «Российский экономический университет имени Г.В. Плеханова»|Тульская область| г. Тула|Негосударственный филиал|300000, г. Тула, пр-т Ленина, д. 53-б|1789 от 30.11.2015 (Бессрочная)|['380301', '380301', '380301', '380302', '380302', '380302', '380306', '380306', '380401', '380401', '380401', '380402', '380406', '380406', '380406', '380408']
786|5953|Федеральное казённое учреждение здравоохранения «Иркутский ордена Трудового Красного Знамени научно-исследовательский противочумный институт Сибири и Дальнего Востока» Федеральной службы по надзору в сфере защиты прав потребителей и благополучия человека|Иркутская область|г. Иркутск|Негосударственный головной ВУЗ|Российская Федерация, 664047, город Иркутск, улица Трилиссера, дом 78|2756 от 19.04.2012 (Бессрочная)|['320601']
787|9884|Федеральное государственное бюджетное научное учреждение «Всероссийский селекционно-технологический институт садоводства и питомниководства»|г. Москва|г. Москва|Негосударственный головной ВУЗ|115598, г. Москва, ул. Загорьевская, д. 4|1109 от 21.10.2014 (Бессрочная)|['350601']
788|1559|Астраханский филиал частного учреждения высшего образования «Южно-Российский гуманитарный институт»|Астраханская область|г. Астрахань|Негосударственный филиал|Россия, 414045, г. Астрахань, ул. Н.Островского, 56а|1138 от 21.11.2014 (Бессрочная)|['030300', '030300', '030301', '030500', '030500', '030500', '032401', '032401', '070600', '070600', '080100', '080100', '080100', '080109', '080109', '080507']
789|8637|Федеральное государственное бюджетное образовательное учреждение среднего профессионального образования «Белгородский механико-технологический колледж»|Белгородская область| г. Белгород|Государственный головной ВУЗ|ул. Менделеева, д. 6, г. Белгород, Белгородская область, 308023|2311 от 12.12.2011 (Бессрочная)|['100102', '100108', '100109', '150411', '150413', '260901', '260901', '260903', '260903']
790|2127|Технологический институт - филиал федерального государственного автономного образовательного учреждения высшего образования «Национальный исследовательский ядерный университет «МИФИ»|Свердловская область|г. Лесной|Негосударственный филиал|624200, Свердловская область, г. Лесной, проспект Коммунистический, д. 36|2151 от 24.05.2016 (Бессрочная)|['080201', '090207', '090301', '090303', '110214', '110303', '130302', '150208', '150305', '270304', '380201', '380301', '380302']
791|11365|Федеральное государственное бюджетное научное учреждение «Байкальский музей Иркутского научного центра»|Иркутская область|р.п. Листвянка|Негосударственный головной ВУЗ|664520, Иркутская обл., Иркутский район, р.п. Листвянка, ул. Академическая, д. 1|1494 от 16.06.2015 (Бессрочная)|['060601']
792|1634|Орловский филиал федерального государственного образовательного бюджетного учреждения высшего образования «Финансовый университет при Правительстве Российской Федерации»|Орловская область|г. Орел|Негосударственный филиал|302001, г. Орел, ул. Гостиная, д.2|1495 от 09.06.2015 (Бессрочная)|['080100', '080105', '080109', '080500', '080507', '380301', '380301', '380302', '380302', '380305', '380401', '380402']
793|1397|федеральное государственное бюджетное образовательное учреждение высшего образования «Волгоградский государственный медицинский университет» Министерства здравоохранения Российской Федерации|Волгоградская область|г. Волгоград|Государственный головной ВУЗ|400131, Российская Федерация, Волгоградская область, город Волгоград, площадь Павших борцов, 1|2433 от 21.10.2016 (Бессрочная)|['060301', '060601', '120304', '120404', '300501', '300601', '310205', '310206', '310501', '310502', '310503', '310601', '310801', '310802', '310804', '310805', '310807', '310809', '310810', '310811', '310812', '310813', '310814', '310816', '310817', '310818', '310819', '310820', '310821', '310826', '310828', '310829', '310832', '310835', '310836', '310837', '310839', '310842', '310845', '310849', '310851', '310853', '310855', '310856', '310857', '310858', '310859', '310863', '310865', '310866', '310867', '310868', '310869', '310870', '310871', '310873', '310874', '310875', '310876', '310877', '320501', '320601', '320801', '320803', '330201', '330501', '330601', '340201', '370501', '380302', '380402', '390302', '510601']
794|1661|филиал федерального государственного автономного образовательного учреждения высшего образования «Южный федеральный университет» в г. Махачкале Республики Дагестан|Республика Дагестан|г. Махачкала|Негосударственный филиал|367013, Республика Дагестан, г. Махачкала, ул. Юсупова, д. 51|1901 от 29.01.2016 (Бессрочная)|['011600', '011600', '020201', '020201', '020201', '020300', '020300', '020400', '020400', '021100', '030301', '030301', '030301', '030501', '030501', '030501', '040201', '040201', '040201', '060301', '080105', '080105', '080105', '080109', '370301', '380301', '380302', '390301', '400301']
795|11781|федеральное государственное образовательное учреждение среднего профессионального образования Дальневосточный энергетический техникум|Приморский край|г. Владивосток|Негосударственный головной ВУЗ|690080, Приморский край, г. Владивосток, ул. Борисенко, д. 102|0869 от 24.02.2009 (Бессрочная)|['030503', '080110', '080114', '140101', '140203', '140206', '140208', '140613', '230101', '270103', '270103']
796|8201|"Федеральное государственное бюджетное учреждение науки ""Вологодский научный центр Российской академии наук"""|Вологодская область|г. Вологда|Государственный головной ВУЗ|160014, г. Вологда, ул. Горького, 56-А|2661 от 12.10.2017 (Бессрочная)|['380401', '380601']
797|476|Частное учреждение высшего образования «Российский исламский институт»|Республика Татарстан (Татарстан)|г. Казань|Негосударственный головной ВУЗ|420049,Республика Татарстан, г. Казань, ул. Газовая, д. 19|1929 от 08.02.2016 (Бессрочная)|['420302', '450302', '450402', '480301', '480401']
798|198|федеральное государственное бюджетное образовательное учреждение высшего образования «Ярославский государственный медицинский университет» Министерства здравоохранения Российской Федерации|Ярославская область|г. Ярославль|Негосударственный головной ВУЗ|150000, Ярославская область, г. Ярославль, ул. Революционная, 5|2310 от 04.08.2016 (Бессрочная)|['060601', '300501', '300601', '310501', '310502', '310503', '310601', '310801', '310802', '310805', '310807', '310809', '310810', '310816', '310818', '310819', '310820', '310832', '310835', '310836', '310839', '310842', '310848', '310849', '310851', '310853', '310854', '310856', '310857', '310858', '310859', '310860', '310863', '310865', '310866', '310867', '310868', '310869', '310872', '310874', '330201', '330501', '330601', '330801', '330802', '370501', '390302']
799|96|Автономная некоммерческая организация высшего образования «Российский православный университет святого Иоанна Богослова»|г. Москва|г. Москва|Негосударственный головной ВУЗ|127473, г. Москва, переулок Чернышевского, д. 11 А, стр. 1|2803 от 05.02.2019 (Бессрочная)|['370301', '370301', '370401', '370401', '390302', '390302', '400301', '400301', '400401', '400401', '420302', '450301', '450401', '450401', '460401', '460401', '470303', '470303', '470403', '470403', '480301', '480301', '480401', '480401']
800|194|федеральное государственное бюджетное образовательное учреждение высшего образования «Уральский государственный медицинский университет» Министерства здравоохранения Российской Федерации|Свердловская область|г. Екатеринбург|Государственный головной ВУЗ|620028, Свердловская область, г. Екатеринбург, улица Репина, дом 3|2348 от 19.08.2016 (Бессрочная)|['060601', '300601', '310501', '310502', '310503', '310601', '310801', '310802', '310804', '310805', '310807', '310808', '310809', '310810', '310811', '310813', '310816', '310817', '310818', '310819', '310820', '310821', '310828', '310829', '310831', '310832', '310834', '310835', '310836', '310837', '310839', '310842', '310843', '310845', '310846', '310849', '310851', '310853', '310854', '310856', '310857', '310858', '310859', '310860', '310863', '310865', '310866', '310867', '310868', '310869', '310871', '310872', '310873', '310874', '310875', '310876', '310877', '320401', '320501', '320601', '320801', '320802', '320803', '320804', '320806', '320807', '320811', '320812', '330501', '330601', '330802', '340301', '370501', '390302']
801|396|Частное образовательное учреждение высшего образования «Институт специальной педагогики и психологии»|г. Санкт-Петербург||Негосударственный головной ВУЗ|Россия, 194356, Санкт-Петербург, улица Большая Озерная, дом 92, лит. А|1458 от 28.05.2015 (Бессрочная)|['370501', '370601', '440601']
802|5846|Федеральное государственное бюджетное учреждение науки Институт структурной макрокинетики и проблем материаловедения им. А.Г. Мержанова Российской академии наук|Московская область|г. Черноголовка|Государственный головной ВУЗ|142432, Российская Федерация, Московская обл., г. Черноголовка, ул. Академика Осипьяна, д. 8|2660 от 11.10.2017 (Бессрочная)|['030601']
803|6536|Федеральное государственное бюджетное учреждение науки Институт экономики Российской академии наук|г. Москва|г. Москва|Негосударственный головной ВУЗ|Российская Федерация, 117518, г. Москва, Нахимовский проспект, д. 32|2697 от 05.04.2012 (Бессрочная)|['380601']
804|7184|филиал Федерального государственного образовательного учреждения среднего профессионального образования «Санкт-Петербургский промышленно-экономический колледж» в г. Ангарске Иркутской области|Иркутская область|г. Ангарск|Государственный филиал|квартал 103-й, д. 2, г. Ангарск, Иркутская область, 665821|1721 от 21.06.2011 (Бессрочная)|['030504', '070602', '080106', '080501', '230105']
805|5659|Поволжский казачий институт управления и пищевых технологий (филиал) федерального государственного бюджетного образовательного учреждения высшего образования «Московский государственный университет технологий и управления имени К.Г. Разумовского (Первый казачий университет)»|Ульяновская область| г. Димитровград|Негосударственный филиал|432031, Ульяновская область, г. Димитровград, ул. Октябрьская, д. 74|1125 от 10.11.2014 (Бессрочная)|['150206', '150304', '160303', '190304', '380301']
806|8568|Филиал негосударственного образовательного учреждения высшего профессионального образования «Московский психолого-социальный университет» в г. Ижевске Республики Удмуртия|Удмуртская Республика| г. Москва|Негосударственный филиал|4-й Рощинский проезд, д. 9а, г. Москва, 115191|2490 от 22.02.2012 (Бессрочная)|['030301']
807|1918|филиал Частного образовательного учреждения высшего образования «Балтийский институт экологии, политики и права» в г. Челябинске|Челябинская область|г. Челябинск|Негосударственный филиал|454080, г. Челябинск, ул. Сони Кривой, дом 75а|1549 от 14.07.2015 (Бессрочная)|['030501', '070601', '080109']
808|11163|Некоммерческое образовательное частное учреждение дополнительного профессионального образования «Международная промышленная академия»|г. Москва|г. Москва|Негосударственный головной ВУЗ|115093, г. Москва, ул. Щипок, д. 18|2265 от 11.07.2016 (Бессрочная)|['051801']
809|1501|Стерлитамакский институт физической культуры (филиал) Федерального государственного бюджетного образовательного учреждения высшего образования «Уральский государственный университет физической культуры»|Республика Башкортостан|г. Стерлитамак|Негосударственный филиал|453104, Республика Башкортостан, г. Стерлитамак, ул. Кочетова, д. № 26 б|2149 от 19.05.2016 (Бессрочная)|['420301', '490301', '490302']
810|718|федеральное государственное автономное образовательное учреждение высшего образования «Новосибирский национальный исследовательский государственный университет»|Новосибирская область|г. Новосибирск|Государственный головной ВУЗ|630090, Новосибирская область, г. Новосибирск, ул. Пирогова, д. 2|1030 от 18.06.2014 (Бессрочная)|['010301', '010301', '010301', '010302', '010303', '010303', '010303', '010401', '010401', '010402', '010402', '010403', '010403', '010601', '010601', '010100', '010200', '010400', '010400', '010800', '011200', '020301', '020301', '020301', '020401', '020401', '020601', '020601', '020100', '020101', '020201', '020400', '020700', '030302', '030302', '030302', '030402', '030402', '030601', '030601', '030100', '030100', '030300', '030301', '030401', '030501', '030600', '030600', '030801', '030900', '030900', '031001', '031201', '031202', '031203', '031300', '031300', '032700', '035800', '040301', '040301', '040401', '040401', '040501', '040501', '040601', '040601', '040100', '040100', '050301', '050301', '050301', '050401', '050401', '050601', '050601', '060301', '060301', '060301', '060401', '060401', '060601', '060601', '060101', '080100', '080100', '080200', '080200', '090201', '090201', '090201', '090203', '090203', '090203', '090207', '090301', '090301', '090401', '090401', '090601', '090601', '150306', '230100', '310501', '310501', '310801', '310801', '310809', '310828', '310832', '310832', '310836', '310836', '310849', '310849', '310856', '310857', '310857', '310860', '310860', '310867', '310867', '310868', '310868', '370301', '370301', '370401', '380301', '380301', '380302', '380302', '380305', '380305', '380401', '380401', '380402', '380402', '380601', '380601', '390301', '390301', '390401', '390401', '390601', '390601', '400301', '400301', '400401', '400401', '410303', '410303', '420302', '420302', '420402', '420402', '420601', '420601', '450301', '450301', '450302', '450302', '450302', '450303', '450401', '450401', '450601', '450601', '460301', '460301', '460401', '460401', '460601', '460601', '470301', '470301', '470401', '470401', '470601', '470601', '580301', '580301']
811|6613|федеральное государственное бюджетное учреждение «Национальный медицинский исследовательский центр гематологии» Министерства здравоохранения Российской Федерации|г. Москва|г. Москва|Государственный головной ВУЗ|125167, Российская Федерации, г. Москва, Новый Зыковский проезд, дом 4|2669 от 27.10.2017 (Бессрочная)|['060601', '300601', '310601', '310802', '310804', '310805', '310807', '310809', '310829', '310843', '310866', '310867']
812|1296|Филиал образовательной автономной некоммерческой организации высшего образования «Московский психолого-социальный университет» в г. Челябинске|Челябинская область| г. Челябинск|Негосударственный филиал|пр. Ленина, д. 9, г. Челябинск, Челябинская обл., 454007|1478 от 28.05.2015 (Бессрочная)|['030300', '030301', '080504', '081100']
813|2115|Волгодонский инженерно-технический институт - филиал федерального государственного автономного образовательного учреждения высшего образования «Национальный исследовательский ядерный университет «МИФИ»|Ростовская область|г. Волгодонск|Негосударственный филиал|347360, Ростовская область, г. Волгодонск, ул. Ленина, 73/94|2151 от 24.05.2016 (Бессрочная)|['080201', '080209', '080301', '080501', '090205', '090302', '130301', '130302', '130303', '140201', '140301', '140502', '150208', '150301', '150304', '150305', '150401', '220206', '230203', '270303', '270403', '380201', '380207', '380301', '380302', '400201']
814|2688|Дальневосточный институт (филиал) федерального государственного бюджетного образовательного учреждения высшего образования «Всероссийский государственный университет юстиции (РПА Минюста России)» в г. Хабаровске|Хабаровский край|г. Хабаровск|Негосударственный филиал|680021, Хабаровский край, г. Хабаровск, ул. Герасимова, д. 31|1573 от 24.07.2015 (Бессрочная)|['400301', '400401', '400501']
815|11613|Федеральное государственное образовательное учреждение среднего профессионального образования «Казанский государственный профессионально-педагогический колледж»|Республика Татарстан (Татарстан)| г. Казань|Государственный головной ВУЗ|ул. Энергетиков, д. 10, г. Казань, Республика Татарстан (Татарстан), 420095|2366 от 28.12.2011 (Бессрочная)|['040101', '050501', '050503', '080107', '080110', '080110', '080113', '260903', '270103']
816|2599|Бугульминский филиал частного образовательного учреждения высшего образования «Казанский инновационный университет имени В.Г. Тимирясова (ИЭУП)»|Республика Татарстан (Татарстан)|г. Бугульма|Негосударственный филиал|423221, Республика Татарстан, г. Бугульма, ул. Газинура Гафиатуллина, д. 23|2684 от 07.12.2017 (Бессрочная)|['380201', '380204', '400201']
817|10802|федеральное государственное бюджетное учреждение «Всероссийский центр экстренной и радиационной медицины имени А.М. Никифорова» Министерства Российской Федерации по делам гражданской обороны, чрезвычайным ситуациям и ликвидации последствий стихийных бедствий|г. Санкт-Петербург|г. Санкт-Петербург|Негосударственный головной ВУЗ|Российская Федерация, 194044, г. Санкт-Петербург, ул. Академика Лебедева, д. 4/2, лит. А, пом. 1Н|2441 от 02.02.2012 (Бессрочная)|['310601', '310849', '310867', '320601']
818|2501|Бокситогорский институт (филиал) государственного автономного образовательного учреждения высшего образования Ленинградской области «Ленинградский государственный университет имени А.С. Пушкина»|Ленинградская область|г. Бокситогорск|Государственный филиал|187650, Ленинградская область, г. Бокситогорск, ул. проф. Вишнякова, дом 22|2387 от 15.09.2016 (Бессрочная)|['090205', '090303', '380301', '380302', '380304', '440201', '440202', '490201']
819|11552|Федеральное государственное бюджетное образовательное учреждение среднего профессионального образования «Алексинский гидрометеорологический техникум»|Тульская область|г. Алексин|Государственный головной ВУЗ|г. Алексин, пос. Колосово, Тульская область, 301351|2297 от 12.12.2011 (Бессрочная)|['020601', '020602']
820|830|федеральное государственное бюджетное образовательное учреждение высшего образования «Костромская государственная сельскохозяйственная академия»|Костромская область|пос. Караваево|Негосударственный головной ВУЗ|156530, Костромская обл., Костромской р-н, пос. Караваево, Учебный городок, Караваевская с/а, дом 34|1583 от 05.08.2015 (Бессрочная)|['060601', '070201', '070301', '080301', '080401', '080601', '130302', '130601', '230203', '230303', '230501', '350215', '350304', '350306', '350404', '350406', '350601', '350604', '360302', '360402', '360501', '360601', '380201', '380201', '380301', '380301', '380302', '380302', '380401', '380402', '380601', '430205', '460601']
821|10478|Федеральное государственное бюджетное учреждение науки Институт машиноведения им. А.А. Благонравова Российской академии наук|г. Москва| г. Москва|Негосударственный головной ВУЗ|Российская Федерация, 101990, г. Москва, Малый Харитоньевский пер., дом 4|0871 от 23.09.2013 (Бессрочная)|['010601', '090601', '150601']
822|517|Частное образовательное учреждение высшего образования «Юридический институт»|г. Санкт-Петербург|г. Санкт-Петербург|Негосударственный головной ВУЗ|199106, Санкт-Петербург, В.О., ул. Гаванская, д. 3|1461 от 01.06.2015 (Бессрочная)|['400301', '400401']
823|2091|Алатырский филиал федерального государственного бюджетного образовательного учреждения высшего образования «Чувашский государственный университет имени И.Н.Ульянова»|Чувашская Республика - Чувашия|г. Алатырь|Негосударственный филиал|429820, Чувашская Республика, г. Алатырь, ул. Первомайская, 70|2276 от 19.07.2016 (Бессрочная)|['020303', '380301']
824|541|Негосударственное образовательное учреждение высшего профессионального образования Ставропольский институт бизнеса и технологий «Бизнестранс»|Ставропольский край| г. Ставрополь|Негосударственный головной ВУЗ|пр-т Кулакова, 8, г. Ставрополь, 355044|1427 от 22.06.2011 (Бессрочная)|['080105', '080109', '080507']
825|1788|Калмыцкий филиал федерального государственного бюджетного образовательного учреждения инклюзивного высшего образования «Московский государственный гуманитарно-экономический университет»|Республика Калмыкия|г. Элиста|Негосударственный филиал|358009, Республика Калмыкия, г. Элиста, проспект им. Чонкушова, д. 7|1147 от 24.11.2014 (Бессрочная)|['090203', '100203', '380201', '380202', '380204', '400201']
826|2377|филиал федерального государственного бюджетного образовательного учреждения высшего образования «Удмуртский государственный университет» в городе Кудымкаре|Пермский край|г. Кудымкар|Негосударственный филиал|619000, Пермский край, г. Кудымкар, ул. Лихачева, д. 62|2237 от 28.06.2016 (Бессрочная)|['030501', '030501', '030501', '030503', '030503', '050401', '050401', '050502', '050502', '050502', '080105', '080105', '080105', '080502', '080502', '080507', '080507', '080507', '080801', '090204', '090204', '090303', '090303', '200301', '200301', '230103', '280103', '280103', '380301', '380301', '380302', '380302', '400301', '400301', '440301', '440301', '440305', '440305']
827|3058|Автономная некоммерческая организация высшего профессионального образования «Региональный институт технологии и управления»|Чувашская Республика - Чувашия| г. Новочебоксарск|Негосударственный головной ВУЗ|ул. Коммунистическая, д. 37, г. Новочебоксарск, Чувашская Республика, 429955|0570 от 05.03.2013 (Бессрочная)|['080105', '260501', '260602']
828|10452|федеральное государственное бюджетное образовательное учреждение среднего профессионального образования «Казанский колледж технологии и дизайна»|Республика Татарстан (Татарстан)| г. Казань|Государственный головной ВУЗ|ул. Марджани, д. 26, г. Казань, Республика Татарстан (Татарстан), 420021|1653 от 09.08.2011 (Бессрочная)|['080110', '230103', '230103', '260704', '260901', '260904', '260908', '260909', '260909', '261301']
829|1536|Северо-Кавказский филиал федерального государственного бюджетного образовательного учреждения высшего образования «Белгородский государственный технологический университет им. В.Г. Шухова» (г. Минеральные Воды)|Ставропольский край|г. Минеральные Воды|Негосударственный филиал|357202, Ставропольский край, г. Минеральные Воды, ул. Железноводская, д. 24|1950 от 20.02.2016 (Бессрочная)|['080301', '090301', '380301']
830|240|Ивангородский гуманитарно-технический институт (филиал) федерального государственного автономного образовательного учреждения высшего образования «Санкт-Петербургский государственный университет аэрокосмического приборостроения»|Ленинградская область|г. Ивангород|Негосударственный филиал|188491, Ленинградская область, г. Ивангород, ул. Котовского, д. 1|1803 от 08.12.2015 (Бессрочная)|['090301', '380301', '380502', '400301']
831|2872|Частное образовательное учреждение высшего образования «Институт «Верхневолжье»|Тверская область|г. Тверь|Негосударственный головной ВУЗ|170000, Российская Федерация, Тверская область, г. Тверь, ул. Советская, 36|1830 от 17.12.2015 (Бессрочная)|['370301', '380301', '380302', '400301', '450301']
832|200|федеральное государственное бюджетное образовательное учреждение высшего образования «Академия акварели и изящных искусств Сергея Андрияки»|г. Москва|г. Москва|Негосударственный головной ВУЗ|117133 Российская Федерация, г. Москва, ул. Академика Варги, д.15|1386 от 14.04.2015 (Бессрочная)|['540505']
833|572|Негосударственное частное образовательное учреждение высшего образования «Московская академия творчества»|г. Москва|г. Москва|Негосударственный головной ВУЗ|115230, г. Москва, Варшавское шоссе, д. 38|0964 от 31.03.2014 (Бессрочная)|['030101', '030300', '030301', '030500', '030501', '030600', '030601', '030602', '031100', '031202', '031500', '031501', '031800', '031801', '032401', '070201', '070302', '070304', '070600', '070601', '070900', '070901', '071101', '080100', '080105', '080111', '080500', '080507', '100200', '100103', '100200', '100201', '230100', '230105', '100200']
834|2525|филиал федерального государственного бюджетного образовательного учреждения высшего образования «Дагестанский государственный университет» в г. Дербенте|Республика Дагестан|г. Дербент|Негосударственный филиал|368600, Республика Дагестан, г. Дербент, ул. Гейдара Алиева, 11|2104 от 21.04.2016 (Бессрочная)|['380201', '380301', '400301']
835|469|Автономная некоммерческая образовательная организация высшего образования «Гуманитарный институт»|Приморский край| г. Владивосток|Негосударственный головной ВУЗ|690091, Приморский край, г. Владивосток, ул. Алеутская, д. 11|2226 от 28.06.2016 (Бессрочная)|['400301']
836|1527|федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский государственный аграрный университет»|г. Санкт-Петербург|г. Санкт-Петербург|Государственный головной ВУЗ|196601, Санкт-Петербург, город Пушкин, Петербургское шоссе, 2, лит. А|1413 от 22.04.2015 (Бессрочная)|['030900', '030900', '031900', '050601', '050601', '060301', '060301', '060601', '060601', '080301', '080301', '080100', '080200', '100100', '100400', '100700', '110100', '110201', '110202', '110203', '110301', '110302', '110400', '110400', '110401', '110500', '110500', '110800', '110800', '110900', '111100', '111400', '120700', '130302', '130401', '130401', '130601', '140100', '140400', '190302', '190600', '190601', '200301', '200601', '200601', '210302', '210402', '210402', '230303', '270102', '280102', '280700', '350206', '350303', '350304', '350305', '350306', '350307', '350308', '350403', '350403', '350404', '350405', '350406', '350601', '350601', '350604', '350604', '360302', '360402', '360402', '360601', '360601', '380301', '380302', '380304', '380304', '380401', '380401', '380402', '380402', '380404', '380404', '380601', '380601', '400201', '400301', '400401', '400601', '400601', '430210', '430210', '430301', '470601', '470601']
837|8354|Филиал федерального государственного бюджетного образовательного учреждения высшего профессионального образования «Московский государственный университет приборостроения и информатики» в г. Кашире|Московская область| г. Кашира|Государственный филиал|ул. Моргунова, д. 15, г. Кашира, Московская область, 142900|2120 от 02.11.2011 (Бессрочная)|['080109', '080109', '080109', '080801', '080801']
838|11417|федеральное государственное автономное научное учреждение «Центральный научно-исследовательский и опытно-конструкторский институт робототехники и технической кибернетики»|г. Санкт-Петербург|г. Санкт-Петербург|Негосударственный головной ВУЗ|194064, Санкт-Петербург, Тихорецкий пр., д. 21|1452 от 28.05.2015 (Бессрочная)|['150601']
839|11077|Федеральное государственное бюджетное научное учреждение «Институт прикладной математики и автоматизации»|Кабардино-Балкарская Республика|г. Нальчки|Негосударственный головной ВУЗ|Российская Федерация, 360000, Кабардино-Балкарская Республика, г. Нальчик, ул. Шортанова, д. 89А|1510 от 19.06.2015 (Бессрочная)|['010601', '090601']
840|473|Образовательное частное учреждение высшего образования «Православный Свято-Тихоновский гуманитарный университет»|г. Москва|г. Москва|Негосударственный головной ВУЗ|115184, г. Москва, ул. Новокузнецкая, д. 23, стр. 5а|2603 от 22.06.2017 (Бессрочная)|['020303', '380301', '380401', '390301', '390302', '430302', '440301', '440401', '440601', '450301', '450401', '450601', '460301', '460401', '460601', '470303', '470403', '470601', '480301', '480401', '480601', '500303', '500403', '500601', '530206', '530305', '530502', '540302', '540502']
841|1366|Образовательное учреждение высшего образования «Санкт-Петербургский институт внешнеэкономических связей, экономики и права»|г. Санкт-Петербург|г. Санкт-Петербург|Негосударственный головной ВУЗ|191014, Российская Федерация, г. Санкт-Петербург, Литейный пр., д. 42|1085 от 15.09.2014 (Бессрочная)|['030300', '030301', '030501', '030602', '030701', '030900', '031202', '032301', '035700', '080005', '080100', '080102', '080105', '080109', '080500', '080507', '080800', '090303', '120008', '190700', '190701', '230301', '230700', '370301', '380301', '380302', '380306', '380601', '400301', '400601', '410301', '410305', '420301', '450302']
842|5746|Федеральное государственное бюджетное учреждение науки Институт химии высокочистых веществ им. Г.Г. Девятых Российской академии наук|Нижегородская область|г. Нижний Новгород|Негосударственный головной ВУЗ|603950, Российская Федерация, г. Нижний Новгород, ГСП-75, ул. Тропинина, д. 49|2718 от 17.04.2012 (Бессрочная)|['040601']
843|12458|Федеральное государственное бюджетное учреждение науки «Ордена Трудового Красного Знамени Никитский ботанический сад - Национальный научный центр РАН»|Республика Крым| г. Никита|Негосударственный головной ВУЗ|298648, Республика Крым, г. Никита, Никитский спуск, 52|2659 от 12.10.2017 (Бессрочная)|['060601', '350601']
844|10779|Государственное бюджетное учреждение здравоохранения города Москвы «Научно-исследовательский институт неотложной детской хирургии и травматологии» Департамента здравоохранения города Москвы|г. Москва|г. Москва|Государственный головной ВУЗ|119180, г. Москва, ул. Большая Полянка, д. 22|2746 от 29.05.2018 (Бессрочная)|['310601', '310802', '310816']
845|508|негосударственное образовательное учреждение высшего профессионального образования «Уральский гуманитарный институт»|Пермский край|г. Пермь|Негосударственный головной ВУЗ|Россия, 614990, Пермский край, г. Пермь, Комсомольский проспект, дом 34|2645 от 22.03.2012 (Бессрочная)|['030301', '070801', '080507']
846|10856|федеральное государственное бюджетное учреждение «Центр стратегического планирования и управления медико-биологическими рисками здоровью» Федерального медико-биологического агентства|г. Москва|г. Москва|Государственный головной ВУЗ|119992, Российская Федерация, г. Москва, Погодинская ул., д. 10, строение 1|2922 от 04.09.2020 (Бессрочная)|['320601']
847|2245|Филиал государственного бюджетного образовательного учреждения высшего образования Московской области «Университет «Дубна» - Дмитровский институт непрерывного образования|Московская область|г. Дмитров|Негосударственный филиал|141801, Московская область, г. Дмитров, мкр-н ДЗФС, д. 23|2068 от 08.04.2016 (Бессрочная)|['080201', '080301', '090203', '090205', '090301', '090303', '200201', '210205', '230201', '230203', '230303', '350215', '380201', '380204', '380302', '380304', '400201', '430206', '490201']
